,CHLA,DO,PH,PHEO,SALINITY,SECCHI,SIGMA_T,SPCOND,TSS,WTEMP,SampleDepth,Latitude,Longitude,timestamp
1862,9.256,8.3,7.9,3.596,0.0,0.8,-2.71601,183.0,30.0,24.3,0.5,39.34873,-76.17579,1561542.12
1863,25.276,7.5,8.2,3.097,2.25,0.7,1.99581,8700.0,12.4,22.9,4.0,39.2495,-76.2405,1561539.72
1864,4.272,6.3,7.6,4.058,0.0,0.4,-3.8193,189.0,46.7,28.4,0.5,39.34873,-76.17579,1562752.8
1865,4.984,5.1,7.3,6.978,4.93,0.5,-2.50406,4810.0,21.2,27.4,4.0,39.2495,-76.2405,1562750.64
1866,,6.4,7.6,,0.0,0.8,-4.29123,271.0,,30.0,0.5,39.34873,-76.17579,1563962.52
1867,,6.3,7.2,,7.87,1.0,-3.16975,14000.0,,27.2,0.5,39.2495,-76.2405,1563960.54
1868,1.495,6.4,7.4,3.866,0.48,0.6,-3.66257,1520.0,8.8,29.0,0.5,39.34873,-76.17579,1565170.98
1869,5.767,5.7,7.3,10.082,3.77,0.6,-0.98776,9800.0,15.0,28.6,4.0,39.2495,-76.2405,1565168.64
1870,3.631,5.0,7.3,5.938,5.69,1.0,3.77266,15700.0,5.6,25.5,9.0,39.34873,-76.17579,1567065.24
1871,14.952,6.2,7.3,8.181,12.79,0.7,1.83672,20900.0,7.2,24.8,4.0,39.2495,-76.2405,1567067.1
1872,2.492,6.6,7.6,3.489,7.24,1.0,1.22736,13300.0,8.4,24.2,7.0,39.34873,-76.17579,1568801.58
1873,14.596,7.6,7.9,6.372,9.01,1.1,4.14823,17200.0,6.0,24.5,2.0,39.2495,-76.2405,1568799.18
1874,1.424,9.2,7.8,1.317,6.93,1.3,2.08883,11200.0,6.4,16.3,5.0,39.34873,-76.17579,1571738.46
1875,3.382,8.3,7.8,1.104,10.63,1.8,5.2913,14600.0,5.4,18.9,1.0,39.2495,-76.2405,1571735.64
1876,1.068,10.2,7.7,2.483,6.99,0.5,1.46814,13300.0,17.5,9.6,0.5,39.34873,-76.17579,1574245.92
1877,2.777,10.2,7.9,1.645,5.45,0.5,4.164,16000.0,10.8,8.7,1.0,39.2495,-76.2405,1574243.1
1878,2.492,11.3,7.4,0.74,3.89,0.5,2.07004,5300.0,12.0,6.1,0.5,39.34873,-76.17579,1576062.18
1879,3.631,8.5,7.0,0.854,5.15,0.6,10.96304,23200.0,14.4,8.8,0.5,39.2495,-76.2405,1576059.6
1880,0.854,11.4,8.3,5.084,1.29,0.4,4.39653,10000.0,103.3,5.8,0.5,39.34873,-76.17579,1579083.42
1881,14.952,10.0,7.7,4.187,5.09,0.6,9.50655,9500.0,38.0,5.9,0.5,39.2495,-76.2405,1579080.66
1882,2.492,12.1,8.7,2.99,0.0,0.4,0.01726,562.0,23.2,5.5,0.5,39.34873,-76.17579,1581501.24
1883,5.34,11.1,8.2,4.877,2.49,0.3,7.25064,5120.0,24.0,5.3,3.0,39.2495,-76.2405,1581498.9
1884,5.34,7.7,7.6,4.236,2.49,1.0,-0.13474,5110.0,98.0,16.7,0.5,39.34873,-76.17579,1590492.6
1885,7.832,8.5,7.4,1.638,3.71,0.6,5.38636,7200.0,9.6,17.7,3.0,39.2495,-76.2405,1590489.54
1886,5.874,7.6,7.7,2.264,0.0,0.5,-3.10151,264.0,26.8,25.8,0.5,39.34873,-76.17579,1591958.7
1887,5.554,7.0,7.7,4.315,2.77,0.7,-1.35667,5200.0,24.0,25.8,0.5,39.34873,-76.17579,1593163.32
1888,4.699,4.8,7.4,2.392,5.63,0.6,1.03283,11400.0,16.8,24.7,11.0,39.2495,-76.2405,1593160.74
1889,11.748,6.3,7.6,2.296,3.55,0.8,-1.00737,7460.0,10.0,27.9,0.5,39.34873,-76.17579,1594196.7
1890,9.185,6.1,7.4,1.901,6.74,0.8,0.98853,11100.0,21.6,27.0,3.0,39.2495,-76.2405,1594194.18
1891,,6.4,7.7,,3.62,0.8,-1.41318,8000.0,,29.5,0.5,39.34873,-76.17579,1595407.8
1892,,4.2,7.6,,8.06,0.7,1.77729,14300.0,,28.2,8.0,39.2495,-76.2405,1595405.76
1893,9.256,6.4,7.7,1.709,2.71,0.6,-3.07067,3280.0,11.2,28.8,0.5,39.34873,-76.17579,1597140.66
1894,7.832,4.1,7.4,2.848,4.12,0.6,-0.87329,15800.0,14.8,27.6,6.0,39.2495,-76.2405,1597138.14
1895,6.408,6.7,7.7,2.955,2.64,0.7,-1.79666,5040.0,11.0,27.4,0.5,39.34873,-76.17579,1598435.4
1896,12.104,6.4,7.7,2.741,4.84,0.8,0.1171,9000.0,18.7,27.2,3.0,39.2495,-76.2405,1598433.24
1897,6.194,7.3,7.5,1.816,6.62,0.9,2.20346,9800.0,6.8,20.6,0.5,39.34873,-76.17579,1600942.14
1898,5.34,6.3,7.5,1.104,10.82,1.0,4.74013,15400.0,8.4,21.3,3.0,39.2495,-76.2405,1600939.44
1899,2.35,8.0,7.7,1.132,6.8,1.0,3.94784,15500.0,5.6,16.9,0.5,39.34873,-76.17579,1603791.18
1900,3.631,7.9,7.7,0.74,8.95,1.4,9.14914,15500.0,6.8,17.0,1.0,39.2495,-76.2405,1603793.88
1901,2.35,9.4,7.6,0.961,5.82,1.2,3.86607,12900.0,6.8,13.8,0.5,39.34873,-76.17579,1605087.78
1902,3.509,9.5,7.7,1.404,11.87,1.3,6.56974,16400.0,20.8,14.5,2.0,39.2495,-76.2405,1605085.56
1903,0.712,12.6,7.5,3.809,3.54,0.5,1.46873,7390.0,11.6,4.0,0.5,39.34873,-76.17579,1608717.84
1904,2.35,11.8,7.4,4.357,4.43,0.7,3.57969,17200.0,10.8,4.7,3.0,39.2495,-76.2405,1608715.26
1905,0.62,12.2,7.7,5.18,2.77,0.3,3.22667,5600.0,43.3,3.5,0.5,39.34873,-76.17579,1610532.9
1906,1.068,11.1,7.7,5.794,6.49,0.4,4.65219,11800.0,22.0,4.3,4.0,39.2495,-76.2405,1610530.14
1907,2.136,12.9,7.7,5.153,4.72,0.5,3.54144,8800.0,40.0,2.4,0.5,39.34873,-76.17579,1612950.84
1908,3.631,12.7,7.8,9.42,6.19,0.8,4.81536,11300.0,14.0,2.6,3.0,39.2495,-76.2405,1612948.38
1909,2.136,10.5,7.8,5.34,1.06,0.4,1.05834,7700.0,36.7,7.1,0.5,39.34873,-76.17579,1616075.76
1910,19.01,10.2,7.7,8.33,6.37,0.6,8.01767,18500.0,7.6,7.2,7.0,39.2495,-76.2405,1616073.24
1911,2.492,10.1,7.5,2.492,0.64,0.4,-0.18551,1830.0,65.0,11.4,0.5,39.34873,-76.17579,1617789.48
1912,3.204,9.2,7.4,2.136,2.65,0.4,8.03742,5390.0,16.0,11.7,1.0,39.2495,-76.2405,1617786.6
1913,4.984,7.9,7.6,2.741,0.41,0.5,-0.70969,3450.0,58.0,16.2,0.5,39.34873,-76.17579,1620813.3
1914,17.088,7.4,7.1,2.456,2.37,0.6,0.76075,17300.0,13.3,14.6,4.0,39.2495,-76.2405,1620811.02
1915,7.743,7.6,7.4,3.284,2.23,0.6,-0.45022,4870.0,44.7,19.9,0.5,39.34873,-76.17579,1622713.92
1916,12.816,7.5,7.0,3.952,8.44,0.6,1.04559,6990.0,23.3,19.8,3.0,39.2495,-76.2405,1622711.28
1917,7.209,6.0,7.6,2.323,2.14,0.4,-1.62783,4500.0,33.3,24.7,0.5,39.34873,-76.17579,1624528.68
1918,4.806,3.9,7.6,2.777,7.81,0.5,6.12548,11100.0,21.3,21.9,10.0,39.2495,-76.2405,1624525.92
1919,4.984,6.0,7.5,3.489,2.47,0.4,-1.85685,5080.0,17.0,27.4,0.5,39.34873,-76.17579,1625737.5
1920,13.884,6.8,7.9,4.699,4.78,0.5,0.20192,13700.0,8.0,27.0,4.0,39.2495,-76.2405,1625735.1
1921,,6.6,8.0,,0.0,0.5,-4.17114,330.0,,29.6,0.5,39.34873,-76.17579,1626428.34
1922,,6.3,7.7,,0.68,0.5,-3.42429,10900.0,,28.8,0.5,39.2495,-76.2405,1626426.36
1923,2.35,6.1,7.2,2.884,2.19,0.7,-1.39393,4500.0,8.4,25.6,7.0,39.34873,-76.17579,1628071.32
1924,9.398,1.5,7.2,3.119,11.67,0.6,-0.37098,15900.0,9.6,25.5,2.0,39.2495,-76.2405,1628069.04
1925,6.052,6.1,7.6,3.738,0.21,0.6,-3.7619,1050.0,17.5,28.1,10.0,39.34873,-76.17579,1629886.08
1926,3.916,4.6,7.4,3.097,3.0,0.6,-1.39174,16600.0,12.5,27.8,4.0,39.2495,-76.2405,1629883.38
1927,3.738,7.1,7.5,1.709,0.0,0.4,-2.5435,530.0,22.3,23.6,7.0,39.34873,-76.17579,1631699.52
1928,5.874,6.9,7.6,3.845,1.28,0.3,-1.7131,10300.0,15.0,24.2,1.0,39.2495,-76.2405,1631697.18
1929,3.204,7.3,7.5,2.777,1.17,0.5,-0.84508,2720.0,24.7,21.0,7.0,39.34873,-76.17579,1633513.56
1930,6.408,6.5,7.3,3.61,3.26,0.8,0.32193,6440.0,9.6,23.1,3.0,39.2495,-76.2405,1633511.22
1931,2.136,10.9,7.9,2.848,0.0,0.3,-0.1932,454.0,38.7,9.5,0.5,39.34873,-76.17579,1637228.94
1932,1.068,10.6,7.7,0.819,1.25,0.4,0.71148,2930.0,14.7,12.0,3.0,39.2495,-76.2405,1637226.48
1933,2.136,11.4,7.9,1.218,1.61,0.4,0.22721,3330.0,21.2,6.5,10.0,39.34873,-76.17579,1639044.54
1934,2.777,11.4,7.8,1.26,2.41,0.4,1.90712,4970.0,16.3,6.8,1.0,39.2495,-76.2405,1639041.72
1935,,,,,,,,,,,0.0,39.34873,-76.17579,1643278.86
1936,9.256,13.2,7.8,1.431,3.38,0.7,1.39276,3860.0,14.8,1.1,10.0,39.34873,-76.17579,1643278.86
1937,,,,,,,,,,,0.5,39.34873,-76.17579,1643278.86
1938,19.438,13.9,7.9,7.547,4.26,1.0,3.42948,17700.0,19.2,1.0,0.5,39.2495,-76.2405,1643275.86
1939,,,,,,,,,,,0.0,39.2495,-76.2405,1643275.86
1940,,,,,,,,,,,0.5,39.2495,-76.2405,1643275.86
1941,,,,,,,,,,,0.0,39.34873,-76.17579,1644401.1
1942,10.146,11.7,7.6,12.736,7.18,0.6,0.50621,13600.0,13.0,2.3,0.5,39.34873,-76.17579,1644401.1
1943,,,,,,,,,,,0.5,39.34873,-76.17579,1644401.1
1944,20.025,10.4,8.1,13.457,2.08,0.7,1.69688,4400.0,20.0,2.2,0.5,39.2495,-76.2405,1644398.58
1945,,,,,,,,,,,0.0,39.2495,-76.2405,1644398.58
1946,,,,,,,,,,,0.5,39.2495,-76.2405,1644398.58
1947,,,,,,,,,,,0.0,39.34873,-76.17579,1647424.68
1948,2.67,12.2,7.8,3.662,0.0,0.2,0.01726,1060.0,62.5,5.6,7.0,39.34873,-76.17579,1647424.68
1949,,,,,,,,,,,0.5,39.34873,-76.17579,1647424.68
1950,9.612,11.4,7.7,0.908,5.11,0.3,0.57359,2000.0,20.0,6.2,13.0,39.2495,-76.2405,1647422.22
1951,,,,,,,,,,,0.0,39.2495,-76.2405,1647422.22
1952,,,,,,,,,,,0.5,39.2495,-76.2405,1647422.22
1953,,,,,,,,,,,0.0,39.34873,-76.17579,1649843.4
1954,3.738,11.4,7.6,7.156,0.0,0.4,-0.44981,292.0,26.0,11.7,3.0,39.34873,-76.17579,1649843.4
1955,,,,,,,,,,,0.5,39.34873,-76.17579,1649843.4
1956,4.005,10.2,7.6,5.393,10.76,0.6,0.0929,18500.0,13.0,9.3,13.0,39.2495,-76.2405,1649841.06
1957,,,,,,,,,,,0.0,39.2495,-76.2405,1649841.06
1958,,,,,,,,,,,0.5,39.2495,-76.2405,1649841.06
1959,,,,,,,,,,,0.0,39.34873,-76.17579,1652867.76
1960,5.34,8.1,7.4,4.842,1.34,0.3,-0.36521,2970.0,33.0,18.0,0.5,39.34873,-76.17579,1652867.76
1961,,,,,,,,,,,0.5,39.34873,-76.17579,1652867.76
1962,32.04,3.9,7.4,8.864,2.82,0.6,0.9738,5690.0,69.3,17.2,13.0,39.2495,-76.2405,1652865.18
1963,,,,,,,,,,,0.0,39.2495,-76.2405,1652865.18
1964,,,,,,,,,,,0.5,39.2495,-76.2405,1652865.18
1965,,,,,,,,,,,0.0,39.34873,-76.17579,1654683.0
1966,12.602,7.9,7.5,4.592,2.85,0.9,-1.91771,5740.0,8.4,23.3,5.0,39.34873,-76.17579,1654683.0
1967,,,,,,,,,,,0.5,39.34873,-76.17579,1654683.0
1968,,,,,,,,,,,0.0,39.2495,-76.2405,1654679.52
1969,19.438,7.3,7.6,5.831,3.84,0.8,0.46743,9290.0,10.0,21.5,0.5,39.2495,-76.2405,1654679.52
1970,,,,,,,,,,,0.5,39.2495,-76.2405,1654679.52
1971,,,,,,,,,,,0.0,39.34873,-76.17579,1656582.66
1972,7.832,6.6,7.6,5.162,2.87,0.5,-0.95005,5470.0,14.0,24.7,10.0,39.34873,-76.17579,1656582.66
1973,,,,,,,,,,,0.5,39.34873,-76.17579,1656582.66
1974,,,,,,,,,,,0.0,39.2495,-76.2405,1656580.26
1975,7.209,10.0,8.3,4.566,7.12,0.5,0.31951,8900.0,48.7,23.6,6.0,39.2495,-76.2405,1656580.26
1976,,,,,,,,,,,0.5,39.2495,-76.2405,1656580.26
1977,,,,,,,,,,,0.0,39.34873,-76.17579,1657792.68
1978,,,,,,,,,,,0.5,39.34873,-76.17579,1657792.68
1979,4.806,5.9,7.5,5.66,3.44,0.6,-0.66744,7590.0,18.4,26.3,10.0,39.34873,-76.17579,1657792.68
1980,5.981,6.5,7.5,8.758,7.56,0.7,1.00122,10200.0,21.2,25.7,0.5,39.2495,-76.2405,1657790.1
1981,,,,,,,,,,,0.0,39.2495,-76.2405,1657790.1
1982,,,,,,,,,,,0.5,39.2495,-76.2405,1657790.1
1983,,,,,,,,,,,0.0,39.34873,-76.17579,1658919.72
1984,,5.7,7.6,,3.87,0.6,-1.3472,7470.0,,28.3,5.0,39.34873,-76.17579,1658919.72
1985,,,,,,,,,,,0.0,39.2495,-76.2405,1658917.5
1986,,7.0,7.9,,8.19,0.8,0.36188,14400.0,,28.4,0.5,39.2495,-76.2405,1658917.5
1987,,,,,,,,,,,0.0,39.34873,-76.17579,1660126.32
1988,15.486,6.5,7.7,6.194,4.36,0.4,-0.94211,8530.0,34.0,29.1,7.0,39.34873,-76.17579,1660126.32
1989,,,,,,,,,,,0.5,39.34873,-76.17579,1660126.32
1990,20.506,6.6,8.1,8.373,8.57,0.5,0.58617,15100.0,28.0,29.1,4.0,39.2495,-76.2405,1660123.86
1991,,,,,,,,,,,0.0,39.2495,-76.2405,1660123.86
1992,,,,,,,,,,,0.5,39.2495,-76.2405,1660123.86
1993,11.748,4.6,7.5,6.216,5.51,0.7,0.5646,12600.0,10.2,27.1,4.0,39.34873,-76.17579,1661334.54
1994,,,,,,,,,,,0.0,39.34873,-76.17579,1661334.54
1995,,,,,,,,,,,0.5,39.34873,-76.17579,1661334.54
1996,16.874,6.0,7.6,5.126,11.21,0.8,1.846,19200.0,6.0,26.8,2.0,39.2495,-76.2405,1661332.32
1997,,,,,,,,,,,0.0,39.2495,-76.2405,1661332.32
1998,,,,,,,,,,,0.5,39.2495,-76.2405,1661332.32
1999,,,,,,,,,,,0.0,39.34873,-76.17579,1663151.52
2000,,,,,,,,,,,0.5,39.34873,-76.17579,1663151.52
2001,2.777,6.6,7.5,2.221,4.28,0.7,-0.73722,6220.0,11.5,25.4,4.0,39.34873,-76.17579,1663151.52
2002,3.204,4.0,7.4,2.478,6.37,0.7,1.33479,22000.0,12.3,25.3,3.0,39.2495,-76.2405,1663149.0
2003,,,,,,,,,,,0.0,39.2495,-76.2405,1663149.0
2004,,,,,,,,,,,0.5,39.2495,-76.2405,1663149.0
2005,,,,,,,,,,,0.0,39.34873,-76.17579,1665137.52
2006,,,,,,,,,,,0.5,39.34873,-76.17579,1665137.52
2007,1.78,8.2,7.6,7.334,8.25,0.7,4.56176,13600.0,15.8,16.3,7.0,39.34873,-76.17579,1665137.52
2008,4.405,8.2,7.7,1.282,13.73,1.1,5.81009,22600.0,10.4,16.9,0.5,39.2495,-76.2405,1665134.7
2009,,,,,,,,,,,0.0,39.2495,-76.2405,1665134.7
2010,,,,,,,,,,,0.5,39.2495,-76.2405,1665134.7
2011,,,,,,,,,,,0.5,39.34873,-76.17579,1668592.14
2012,1.922,8.5,7.6,1.358,1.46,1.0,0.61977,15500.0,8.0,12.3,10.0,39.34873,-76.17579,1668592.14
2013,,,,,,,,,,,0.5,39.2495,-76.2405,1668589.8
2014,3.952,6.4,7.8,1.602,5.82,1.3,3.52784,10700.0,4.9,15.5,0.5,39.2495,-76.2405,1668589.8
2015,,,,,,,,,,,0.0,39.34873,-76.17579,1670407.86
2016,,,,,,,,,,,0.5,39.34873,-76.17579,1670407.86
2017,2.35,11.5,7.8,1.88,1.09,0.6,0.83315,5800.0,11.6,8.3,0.5,39.34873,-76.17579,1670407.86
2018,,,,,,,,,,,0.0,39.2495,-76.2405,1670405.22
2019,,,,,,,,,,,0.5,39.2495,-76.2405,1670405.22
2020,5.981,10.2,7.7,1.239,14.73,0.8,4.5196,24500.0,15.2,10.0,10.0,39.2495,-76.2405,1670405.22
2021,3.738,10.5,7.6,7.262,0.5,0.5,0.42422,1610.0,16.4,5.3,10.0,39.34873,-76.17579,1673432.1
2022,,,,,,,,,,,0.0,39.34873,-76.17579,1673432.1
2023,,,,,,,,,,,9.0,39.34873,-76.17579,1673432.1
2024,,,,,,,,,,,0.0,39.2495,-76.2405,1673429.76
2025,2.35,8.8,7.6,0.94,3.71,0.6,3.00198,23900.0,16.0,4.8,0.5,39.2495,-76.2405,1673429.76
2026,,,,,,,,,,,0.5,39.2495,-76.2405,1673429.76
2027,,,,,,,,,,,0.0,39.34873,-76.17579,1676542.02
2028,7.476,11.3,7.5,0.74,1.27,1.0,1.01879,2970.0,4.8,6.0,0.5,39.34873,-76.17579,1676542.02
2029,,,,,,,,,,,0.5,39.34873,-76.17579,1676542.02
2030,13.884,9.2,7.3,3.546,10.69,0.8,2.50796,13100.0,7.2,5.6,0.5,39.2495,-76.2405,1676539.08
2031,,,,,,,,,,,0.0,39.2495,-76.2405,1676539.08
2032,,,,,,,,,,,0.5,39.2495,-76.2405,1676539.08
2033,,,,,,,,,,,0.0,39.34873,-76.17579,1679048.16
2034,113.92,10.0,7.2,6.337,5.57,0.5,1.02735,10300.0,19.3,6.7,0.5,39.34873,-76.17579,1679048.16
2035,,,,,,,,,,,0.5,39.34873,-76.17579,1679048.16
2036,38.181,13.4,8.1,4.459,5.39,0.7,4.24783,10000.0,21.0,6.9,0.5,39.2495,-76.2405,1679045.34
2037,,,,,,,,,,,0.0,39.2495,-76.2405,1679045.34
2038,,,,,,,,,,,0.5,39.2495,-76.2405,1679045.34
2039,,,,,,,,,,,0.0,39.34873,-76.17579,1681293.84
2040,3.204,9.6,7.5,2.421,0.5,0.8,-0.00575,1580.0,17.6,13.5,10.0,39.34873,-76.17579,1681293.84
2041,,,,,,,,,,,0.5,39.34873,-76.17579,1681293.84
2042,9.968,7.7,7.3,12.674,3.23,1.0,1.96882,6380.0,35.3,12.8,0.5,39.2495,-76.2405,1681291.38
2043,,,,,,,,,,,0.0,39.2495,-76.2405,1681291.38
2044,,,,,,,,,,,0.5,39.2495,-76.2405,1681291.38
2045,,,,,,,,,,,0.0,39.34873,-76.17579,1683712.98
2046,3.56,9.3,7.3,18.69,0.0,0.3,-0.9614,1200.0,17.6,15.8,0.5,39.34873,-76.17579,1683712.98
2047,,,,,,,,,,,0.5,39.34873,-76.17579,1683712.98
2048,6.194,4.3,7.0,2.905,8.95,0.4,0.43331,19900.0,15.2,14.6,0.5,39.2495,-76.2405,1683710.28
2049,,,,,,,,,,,0.0,39.2495,-76.2405,1683710.28
2050,,,,,,,,,,,0.5,39.2495,-76.2405,1683710.28
2051,,,,,,,,,,,0.0,39.34873,-76.17579,1686131.82
2052,9.185,6.5,7.3,4.656,6.56,0.8,2.77082,12000.0,27.6,21.4,0.5,39.34873,-76.17579,1686131.82
2053,,,,,,,,,,,0.5,39.34873,-76.17579,1686131.82
2054,,,,,,,,,,,0.0,39.2495,-76.2405,1686129.12
2055,5.34,6.9,7.5,8.864,8.19,0.8,4.14704,18200.0,70.7,21.0,13.0,39.2495,-76.2405,1686129.12
2056,,,,,,,,,,,0.5,39.2495,-76.2405,1686129.12
2057,,,,,,,,,,,0.0,39.34873,-76.17579,1687949.28
2058,25.846,6.2,7.4,4.827,5.26,0.8,1.36758,9780.0,24.0,23.9,0.5,39.34873,-76.17579,1687949.28
2059,,,,,,,,,,,0.5,39.34873,-76.17579,1687949.28
2060,,,,,,,,,,,0.0,39.2495,-76.2405,1687946.7
2061,2.777,3.4,7.7,4.806,11.02,0.8,4.18732,15500.0,45.6,22.4,13.0,39.2495,-76.2405,1687946.7
2062,,,,,,,,,,,0.5,39.2495,-76.2405,1687946.7
2063,,,,,,,,,,,0.0,39.34873,-76.17579,1689156.6
2064,19.936,7.1,7.4,7.227,2.37,0.6,-1.92259,8950.0,46.7,28.0,0.5,39.34873,-76.17579,1689156.6
2065,,,,,,,,,,,0.5,39.34873,-76.17579,1689156.6
2066,10.413,1.0,7.2,3.978,10.89,0.7,0.50574,10100.0,20.0,25.4,0.5,39.2495,-76.2405,1689154.02
2067,,,,,,,,,,,0.0,39.2495,-76.2405,1689154.02
2068,,,,,,,,,,,0.5,39.2495,-76.2405,1689154.02
2069,,,,,,,,,,,0.0,39.34873,-76.17579,1690542.72
2070,,8.4,8.0,,0.89,0.6,-3.41406,3700.0,,29.3,0.5,39.34873,-76.17579,1690542.72
2071,,,,,,,,,,,0.0,39.2495,-76.2405,1690540.08
2072,,6.1,7.6,,4.67,0.7,1.24117,14500.0,,28.3,0.5,39.2495,-76.2405,1690540.08
2073,,,,,,,,,,,0.0,39.34873,-76.17579,1691576.52
2074,5.554,6.5,7.5,5.046,2.31,0.5,-2.10703,3440.0,13.5,26.5,0.5,39.34873,-76.17579,1691576.52
2075,,,,,,,,,,,0.5,39.34873,-76.17579,1691576.52
2076,5.767,6.9,7.4,5.554,7.81,0.6,-0.16815,12300.0,26.8,26.4,0.5,39.2495,-76.2405,1691573.7
2077,,,,,,,,,,,0.0,39.2495,-76.2405,1691573.7
2078,,,,,,,,,,,0.5,39.2495,-76.2405,1691573.7
2079,3.204,5.4,7.2,3.695,4.42,0.7,0.10779,8400.0,12.4,26.1,8.0,39.34873,-76.17579,1693390.02
2080,,,,,,,,,,,0.0,39.34873,-76.17579,1693390.02
2081,,,,,,,,,,,0.5,39.34873,-76.17579,1693390.02
2082,8.971,3.7,7.3,4.785,10.95,0.9,0.91086,18800.0,6.0,26.1,0.5,39.2495,-76.2405,1693387.14
2083,,,,,,,,,,,0.0,39.2495,-76.2405,1693387.14
2084,,,,,,,,,,,0.5,39.2495,-76.2405,1693387.14
2085,,,,,,,,,,,0.0,39.34873,-76.17579,1694599.32
2086,14.098,6.5,7.3,2.499,4.6,0.7,0.09464,12500.0,15.6,26.8,0.5,39.34873,-76.17579,1694599.32
2087,,,,,,,,,,,0.5,39.34873,-76.17579,1694599.32
2088,,,,,,,,,,,0.0,39.2495,-76.2405,1694596.68
2089,27.127,4.1,7.2,2.734,12.79,0.9,1.47525,19200.0,6.3,26.3,0.5,39.2495,-76.2405,1694596.68
2090,,,,,,,,,,,0.5,39.2495,-76.2405,1694596.68
2091,,,,,,,,,,,0.0,39.34873,-76.17579,1696587.66
2092,1.709,6.9,7.5,1.73,5.3,0.6,2.00334,9860.0,29.2,21.4,10.0,39.34873,-76.17579,1696587.66
2093,,,,,,,,,,,0.5,39.34873,-76.17579,1696587.66
2094,,,,,,,,,,,0.0,39.2495,-76.2405,1696584.6
2095,4.272,6.3,7.6,2.008,14.8,0.7,6.09968,18500.0,7.6,22.0,0.5,39.2495,-76.2405,1696584.6
2096,,,,,,,,,,,0.5,39.2495,-76.2405,1696584.6
2097,,,,,,,,,,,0.0,39.34873,-76.17579,1700214.9
2098,1.736,8.7,7.6,1.015,5.04,1.3,3.49372,13200.0,16.3,12.5,10.0,39.34873,-76.17579,1700214.9
2099,,,,,,,,,,,0.5,39.34873,-76.17579,1700214.9
2100,,,,,,,,,,,0.0,39.2495,-76.2405,1700212.56
2101,8.544,9.1,7.7,4.192,9.08,1.2,6.51166,15800.0,5.7,12.5,0.5,39.2495,-76.2405,1700212.56
2102,,,,,,,,,,,0.5,39.2495,-76.2405,1700212.56
2103,1.922,11.7,7.7,1.666,,0.8,,,17.2,5.9,0.5,39.34873,-76.17579,1702548.96
2104,,,,,,,,,,,0.5,39.34873,-76.17579,1702548.96
2105,3.845,11.6,7.7,5.041,3.12,1.0,2.48789,18300.0,31.5,6.1,0.5,39.2495,-76.2405,1702546.26
2106,,,,,,,,,,,0.5,39.2495,-76.2405,1702546.26
2107,,12.0,,,2.5,,,,,5.9,0.5,39.30306,-76.32306,1574932.62
2108,,10.6,,,0.2,,,,,13.1,0.5,39.30306,-76.32306,1554929.04
2109,,8.2,,,0.1,,,,,22.6,0.5,39.30306,-76.32306,1560331.26
2110,,7.9,,,1.3,,,,,28.7,0.5,39.30306,-76.32306,1563267.48
2111,,7.0,,,2.9,,,,,29.1,0.5,39.30306,-76.32306,1566291.72
2112,,8.1,,,8.0,,,,,23.6,0.5,39.30306,-76.32306,1569836.1
2113,,11.1,,,4.7,,,,,6.6,0.5,39.24167,-76.39778,1574931.12
2114,,11.1,,,0.8,,,,,13.5,0.5,39.24167,-76.39778,1554884.76
2115,,7.9,,,0.4,,,,,22.5,0.5,39.24167,-76.39778,1560330.06
2116,,7.1,,,2.0,,,,,28.4,0.5,39.24167,-76.39778,1563266.4
2117,,7.2,,,4.7,,,,,29.1,0.5,39.24167,-76.39778,1566289.44
2118,,7.0,,,7.9,,,,,23.9,0.5,39.24167,-76.39778,1569834.84
2119,,13.0,,,0.7,,,,,4.5,0.5,39.38261,-76.06811,1576488.66
2120,,11.4,,,0.1,,,,,13.4,0.5,39.38261,-76.06811,1554887.1
2121,,9.2,,,0.08,,,,,17.0,0.5,39.38261,-76.06811,1556182.8
2122,,6.5,,,1.3,,,,,26.0,3.0,39.38261,-76.06811,1566808.2
2123,,7.1,,,5.9,,,,,23.5,0.5,39.38261,-76.06811,1569488.88
2124,,12.8,,,4.0,,,,,5.6,0.5,39.30306,-76.32306,1581499.92
2125,,10.9,,,2.0,,,,,9.7,0.5,39.30306,-76.32306,1584436.56
2126,,8.1,,,1.3,,,,,21.8,0.5,39.30306,-76.32306,1592474.7
2127,,7.0,,,3.7,,,,,29.3,0.5,39.30306,-76.32306,1597226.4
2128,,8.3,,,4.1,,,,,22.3,0.5,39.30306,-76.32306,1600165.02
2129,,12.5,,,5.3,,,,,6.2,1.0,39.24167,-76.39778,1581498.66
2130,,10.0,,,2.9,,,,,10.9,0.5,39.24167,-76.39778,1584435.66
2131,,8.0,,,2.0,,,,,21.7,0.5,39.24167,-76.39778,1592473.38
2132,,7.1,,,5.3,,,,,29.7,0.5,39.24167,-76.39778,1597225.26
2133,,8.3,,,5.2,,,,,27.4,0.5,39.24167,-76.39778,1600163.52
2134,,13.2,,,0.1,,,,,4.3,0.5,39.38261,-76.06811,1582015.56
2135,,11.0,,,1.2,,,,,9.2,2.0,39.30306,-76.32306,1616495.22
2136,,9.1,,,1.7,,,,,13.8,2.0,39.30306,-76.32306,1618307.94
2137,,7.5,,,2.1,,,,,23.9,1.0,39.30306,-76.32306,1623665.28
2138,,7.6,,,2.8,,,,,27.6,0.5,39.30306,-76.32306,1626774.96
